expiry,strike,type,close
2/3/2021,13800,Call,1310
2/3/2021,13800,Put,3.8
2/3/2021,13900,Call,1210
2/3/2021,13900,Put,4.8
2/3/2021,14000,Call,1120
2/3/2021,14000,Put,6.9
2/3/2021,14100,Call,1020
2/3/2021,14100,Put,9.5
2/3/2021,14200,Call,920
2/3/2021,14200,Put,12.5
2/3/2021,14300,Call,825
2/3/2021,14300,Put,17.5
2/3/2021,14400,Call,735
2/3/2021,14400,Put,24.5
2/3/2021,14500,Call,640
2/3/2021,14500,Put,31.5
2/3/2021,14600,Call,550
2/3/2021,14600,Put,43
2/3/2021,14700,Call,469
2/3/2021,14700,Put,56
2/3/2021,14800,Call,380
2/3/2021,14800,Put,73
2/3/2021,14900,Call,305
2/3/2021,14900,Put,96
2/3/2021,15000,Call,234
2/3/2021,15000,Put,123
2/3/2021,15050,Call,203
2/3/2021,15050,Put,142
2/3/2021,15100,Call,169
2/3/2021,15100,Put,160
2/3/2021,15150,Call,142
2/3/2021,15150,Put,183
2/3/2021,15200,Call,112
2/3/2021,15200,Put,207
2/3/2021,15250,Call,94
2/3/2021,15250,Put,235
2/3/2021,15300,Call,76
2/3/2021,15300,Put,266
2/3/2021,15350,Call,57
2/3/2021,15350,Put,296
2/3/2021,15400,Call,43
2/3/2021,15400,Put,334
2/3/2021,15450,Call,32
2/3/2021,15450,Put,370
2/3/2021,15500,Call,22
2/3/2021,15500,Put,410
2/3/2021,15550,Call,15.5
2/3/2021,15550,Put,456
2/3/2021,15600,Call,11.5
2/3/2021,15600,Put,500
2/3/2021,15650,Call,8.4
2/3/2021,15650,Put,550
2/3/2021,15700,Call,6
2/3/2021,15700,Put,595
2/3/2021,15750,Call,5
2/3/2021,15750,Put,645
2/3/2021,15800,Call,3.8
2/3/2021,15800,Put,695
2/3/2021,15850,Call,3
2/3/2021,15850,Put,745
2/3/2021,15900,Call,2.5
2/3/2021,15900,Put,795
2/3/2021,15950,Call,2.3
2/3/2021,15950,Put,845
2/3/2021,16000,Call,1.9
2/3/2021,16000,Put,895
2/3/2021,16050,Call,1.6
2/3/2021,16050,Put,945
2/3/2021,16100,Call,1.5
2/3/2021,16100,Put,990
2/3/2021,16150,Call,1.4
2/3/2021,16150,Put,1040
2/3/2021,16200,Call,1.4
2/3/2021,16200,Put,1090
2/3/2021,16300,Call,1.2
2/3/2021,16300,Put,1190
2/3/2021,16400,Call,1
2/3/2021,16400,Put,1290
2/3/2021,16500,Call,0.9
2/3/2021,16500,Put,1390
2/3/2021,16600,Call,0.7
2/3/2021,16600,Put,1490
2/3/2021,16700,Call,0.7
2/3/2021,16700,Put,1590
2/3/2021,16800,Call,0.5
2/3/2021,16800,Put,1690
2/3/2021,16900,Call,0.4
2/3/2021,16900,Put,1790
2/3/2021,17000,Call,0.3
2/3/2021,17000,Put,1890
2/3/2021,17100,Call,0.2
2/3/2021,17100,Put,1990
2/3/2021,17200,Call,0.2
2/3/2021,17200,Put,2090
2/3/2021,17300,Call,0.2
2/3/2021,17300,Put,2190
2/17/2021,11600,Call,3470
2/17/2021,11600,Put,2.7
2/17/2021,11700,Call,3370
2/17/2021,11700,Put,2.9
2/17/2021,11800,Call,3270
2/17/2021,11800,Put,3
2/17/2021,11900,Call,3170
2/17/2021,11900,Put,3.1
2/17/2021,12000,Call,3070
2/17/2021,12000,Put,3.5
2/17/2021,12100,Call,2980
2/17/2021,12100,Put,6
2/17/2021,12200,Call,2880
2/17/2021,12200,Put,6.2
2/17/2021,12300,Call,2780
2/17/2021,12300,Put,6.3
2/17/2021,12400,Call,2680
2/17/2021,12400,Put,6.5
2/17/2021,12500,Call,2580
2/17/2021,12500,Put,7.5
2/17/2021,12600,Call,2480
2/17/2021,12600,Put,8.9
2/17/2021,12700,Call,2380
2/17/2021,12700,Put,9.5
2/17/2021,12800,Call,2280
2/17/2021,12800,Put,11.5
2/17/2021,12900,Call,2180
2/17/2021,12900,Put,13
2/17/2021,13000,Call,2090
2/17/2021,13000,Put,16
2/17/2021,13100,Call,1990
2/17/2021,13100,Put,18.5
2/17/2021,13200,Call,1890
2/17/2021,13200,Put,22
2/17/2021,13300,Call,1790
2/17/2021,13300,Put,25
2/17/2021,13400,Call,1700
2/17/2021,13400,Put,30.5
2/17/2021,13500,Call,1600
2/17/2021,13500,Put,35
2/17/2021,13600,Call,1510
2/17/2021,13600,Put,41
