expiry,strike,type,close
2/17/2021,11600,Call,4200
2/17/2021,11600,Put,0.1
2/17/2021,11700,Call,4100
2/17/2021,11700,Put,0.1
2/17/2021,11800,Call,4000
2/17/2021,11800,Put,0.1
2/17/2021,11900,Call,3900
2/17/2021,11900,Put,0.1
2/17/2021,12000,Call,3800
2/17/2021,12000,Put,0.1
2/17/2021,12100,Call,3700
2/17/2021,12100,Put,0.1
2/17/2021,12200,Call,3600
2/17/2021,12200,Put,0.1
2/17/2021,12300,Call,3500
2/17/2021,12300,Put,0.1
2/17/2021,12400,Call,3400
2/17/2021,12400,Put,0.1
2/17/2021,12500,Call,3300
2/17/2021,12500,Put,0.1
2/17/2021,12600,Call,3200
2/17/2021,12600,Put,0.1
2/17/2021,12700,Call,3100
2/17/2021,12700,Put,0.2
2/17/2021,12800,Call,3000
2/17/2021,12800,Put,0.2
2/17/2021,12900,Call,2900
2/17/2021,12900,Put,0.2
2/17/2021,13000,Call,2800
2/17/2021,13000,Put,0.2
2/17/2021,13100,Call,2700
2/17/2021,13100,Put,0.2
2/17/2021,13200,Call,2600
2/17/2021,13200,Put,0.2
2/17/2021,13300,Call,2500
2/17/2021,13300,Put,0.2
2/17/2021,13400,Call,2400
2/17/2021,13400,Put,0.2
2/17/2021,13500,Call,2300
2/17/2021,13500,Put,0.3
2/17/2021,13600,Call,2200
2/17/2021,13600,Put,0.3
2/17/2021,13700,Call,2100
2/17/2021,13700,Put,0.3
2/17/2021,13800,Call,2000
2/17/2021,13800,Put,0.3
2/17/2021,13900,Call,1900
2/17/2021,13900,Put,0.3
2/17/2021,14000,Call,1800
2/17/2021,14000,Put,0.3
2/17/2021,14100,Call,1700
2/17/2021,14100,Put,0.3
2/17/2021,14200,Call,1600
2/17/2021,14200,Put,0.3
2/17/2021,14300,Call,1500
2/17/2021,14300,Put,0.3
2/17/2021,14400,Call,1400
2/17/2021,14400,Put,0.6
2/17/2021,14500,Call,1300
2/17/2021,14500,Put,1
2/17/2021,14600,Call,1200
2/17/2021,14600,Put,1.6
2/17/2021,14700,Call,1100
2/17/2021,14700,Put,2.1
2/17/2021,14800,Call,1000
2/17/2021,14800,Put,3
2/17/2021,14900,Call,905
2/17/2021,14900,Put,4.5
2/17/2021,15000,Call,810
2/17/2021,15000,Put,7.1
2/17/2021,15100,Call,710
2/17/2021,15100,Put,11
2/17/2021,15200,Call,625
2/17/2021,15200,Put,18.5
2/17/2021,15250,Call,575
2/17/2021,15250,Put,23.5
2/17/2021,15300,Call,535
2/17/2021,15300,Put,29
2/17/2021,15350,Call,488
2/17/2021,15350,Put,36.5
2/17/2021,15400,Call,450
2/17/2021,15400,Put,44
2/17/2021,15450,Call,404
2/17/2021,15450,Put,53
2/17/2021,15500,Call,363
2/17/2021,15500,Put,64
2/17/2021,15550,Call,332
2/17/2021,15550,Put,77
2/17/2021,15600,Call,290
2/17/2021,15600,Put,90
2/17/2021,15650,Call,258
2/17/2021,15650,Put,106
2/17/2021,15700,Call,224
2/17/2021,15700,Put,123
2/17/2021,15750,Call,195
2/17/2021,15750,Put,143
2/17/2021,15800,Call,169
2/17/2021,15800,Put,166
2/17/2021,15850,Call,141
2/17/2021,15850,Put,188
2/17/2021,15900,Call,117
2/17/2021,15900,Put,212
2/17/2021,15950,Call,93
2/17/2021,15950,Put,246
2/17/2021,16000,Call,75
2/17/2021,16000,Put,273
2/17/2021,16050,Call,61
2/17/2021,16050,Put,308
2/17/2021,16100,Call,46
2/17/2021,16100,Put,340
2/17/2021,16150,Call,34
2/17/2021,16150,Put,387
2/17/2021,16200,Call,24
2/17/2021,16200,Put,420
2/17/2021,16300,Call,11
2/17/2021,16300,Put,510
2/17/2021,16400,Call,5.5
2/17/2021,16400,Put,605
2/17/2021,16500,Call,2.5
2/17/2021,16500,Put,700
