expiry,strike,type,close
3/10/2021,14200,Call,1660
3/10/2021,14200,Put,0.1
3/10/2021,14300,Call,1560
3/10/2021,14300,Put,0.2
3/10/2021,14400,Call,1460
3/10/2021,14400,Put,0.2
3/10/2021,14500,Call,1360
3/10/2021,14500,Put,0.2
3/10/2021,14600,Call,1260
3/10/2021,14600,Put,0.2
3/10/2021,14700,Call,1160
3/10/2021,14700,Put,0.3
3/10/2021,14800,Call,1060
3/10/2021,14800,Put,0.4
3/10/2021,14900,Call,960
3/10/2021,14900,Put,0.5
3/10/2021,15000,Call,860
3/10/2021,15000,Put,0.5
3/10/2021,15100,Call,760
3/10/2021,15100,Put,0.7
3/10/2021,15200,Call,660
3/10/2021,15200,Put,1
3/10/2021,15300,Call,560
3/10/2021,15300,Put,1.4
3/10/2021,15350,Call,510
3/10/2021,15350,Put,1.5
3/10/2021,15400,Call,460
3/10/2021,15400,Put,2.5
3/10/2021,15450,Call,414
3/10/2021,15450,Put,4
3/10/2021,15500,Call,364
3/10/2021,15500,Put,6
3/10/2021,15550,Call,317
3/10/2021,15550,Put,9.2
3/10/2021,15600,Call,273
3/10/2021,15600,Put,14
3/10/2021,15650,Call,228
3/10/2021,15650,Put,21.5
3/10/2021,15700,Call,187
3/10/2021,15700,Put,29.5
3/10/2021,15750,Call,151
3/10/2021,15750,Put,41.5
3/10/2021,15800,Call,115
3/10/2021,15800,Put,59
3/10/2021,15850,Call,86
3/10/2021,15850,Put,78
3/10/2021,15900,Call,60
3/10/2021,15900,Put,105
3/10/2021,15950,Call,43
3/10/2021,15950,Put,135
3/10/2021,16000,Call,27.5
3/10/2021,16000,Put,168
3/10/2021,16050,Call,16
3/10/2021,16050,Put,206
3/10/2021,16100,Call,9.2
3/10/2021,16100,Put,254
3/10/2021,16150,Call,5.3
3/10/2021,16150,Put,299
3/10/2021,16200,Call,3.1
3/10/2021,16200,Put,340
3/10/2021,16250,Call,1.9
3/10/2021,16250,Put,390
3/10/2021,16300,Call,1.4
3/10/2021,16300,Put,440
3/10/2021,16350,Call,1
3/10/2021,16350,Put,490
3/10/2021,16400,Call,0.7
3/10/2021,16400,Put,540
3/10/2021,16450,Call,0.6
3/10/2021,16450,Put,590
3/10/2021,16500,Call,0.6
3/10/2021,16500,Put,640
3/10/2021,16550,Call,0.5
3/10/2021,16550,Put,690
