expiry,strike,type,close
1/20/2021,10600,Call,5010
1/20/2021,10600,Put,0.1
1/20/2021,10700,Call,4910
1/20/2021,10700,Put,0.1
1/20/2021,10800,Call,4810
1/20/2021,10800,Put,0.1
1/20/2021,10900,Call,4710
1/20/2021,10900,Put,0.1
1/20/2021,11000,Call,4610
1/20/2021,11000,Put,0.1
1/20/2021,11100,Call,4510
1/20/2021,11100,Put,0.1
1/20/2021,11200,Call,4410
1/20/2021,11200,Put,0.1
1/20/2021,11300,Call,4310
1/20/2021,11300,Put,0.1
1/20/2021,11400,Call,4210
1/20/2021,11400,Put,0.1
1/20/2021,11500,Call,4110
1/20/2021,11500,Put,0.1
1/20/2021,11600,Call,4010
1/20/2021,11600,Put,0.1
1/20/2021,11700,Call,3910
1/20/2021,11700,Put,0.1
1/20/2021,11800,Call,3810
1/20/2021,11800,Put,0.1
1/20/2021,11900,Call,3710
1/20/2021,11900,Put,0.1
1/20/2021,12000,Call,3610
1/20/2021,12000,Put,0.1
1/20/2021,12100,Call,3510
1/20/2021,12100,Put,0.1
1/20/2021,12200,Call,3410
1/20/2021,12200,Put,0.1
1/20/2021,12300,Call,3310
1/20/2021,12300,Put,0.1
1/20/2021,12400,Call,3210
1/20/2021,12400,Put,0.1
1/20/2021,12500,Call,3110
1/20/2021,12500,Put,0.2
1/20/2021,12600,Call,3010
1/20/2021,12600,Put,0.2
1/20/2021,12700,Call,2910
1/20/2021,12700,Put,0.2
1/20/2021,12800,Call,2810
1/20/2021,12800,Put,0.5
1/20/2021,12900,Call,2710
1/20/2021,12900,Put,0.5
1/20/2021,13000,Call,2610
1/20/2021,13000,Put,0.5
1/20/2021,13100,Call,2510
1/20/2021,13100,Put,0.5
1/20/2021,13200,Call,2410
1/20/2021,13200,Put,0.5
1/20/2021,13300,Call,2310
1/20/2021,13300,Put,0.6
1/20/2021,13400,Call,2210
1/20/2021,13400,Put,0.6
1/20/2021,13500,Call,2110
1/20/2021,13500,Put,0.7
1/20/2021,13600,Call,2010
1/20/2021,13600,Put,0.8
1/20/2021,13700,Call,1910
1/20/2021,13700,Put,0.8
1/20/2021,13800,Call,1810
1/20/2021,13800,Put,0.8
1/20/2021,13900,Call,1710
1/20/2021,13900,Put,0.9
1/20/2021,14000,Call,1610
1/20/2021,14000,Put,1.2
1/20/2021,14100,Call,1510
1/20/2021,14100,Put,1.3
1/20/2021,14200,Call,1410
1/20/2021,14200,Put,1.5
1/20/2021,14300,Call,1310
1/20/2021,14300,Put,1.5
1/20/2021,14400,Call,1210
1/20/2021,14400,Put,1.7
1/20/2021,14500,Call,1110
1/20/2021,14500,Put,1.8
1/20/2021,14600,Call,1010
1/20/2021,14600,Put,1.8
1/20/2021,14700,Call,910
1/20/2021,14700,Put,2.1
1/20/2021,14800,Call,810
1/20/2021,14800,Put,2.4
1/20/2021,14900,Call,710
1/20/2021,14900,Put,2.7
1/20/2021,15000,Call,610
1/20/2021,15000,Put,4.4
1/20/2021,15050,Call,560
1/20/2021,15050,Put,5.4
1/20/2021,15100,Call,510
1/20/2021,15100,Put,6.6
1/20/2021,15150,Call,466
1/20/2021,15150,Put,7.8
1/20/2021,15200,Call,416
1/20/2021,15200,Put,10.5
1/20/2021,15250,Call,366
1/20/2021,15250,Put,12.5
1/20/2021,15300,Call,327
1/20/2021,15300,Put,18
1/20/2021,15350,Call,283
1/20/2021,15350,Put,24
1/20/2021,15400,Call,242
1/20/2021,15400,Put,32
1/20/2021,15450,Call,199
1/20/2021,15450,Put,42.5
1/20/2021,15500,Call,166
1/20/2021,15500,Put,56
