expiry,strike,type,close
1/13/2021,13400,Call,2160
1/13/2021,13400,Put,0.5
1/13/2021,13500,Call,2060
1/13/2021,13500,Put,0.5
1/13/2021,13600,Call,1960
1/13/2021,13600,Put,0.7
1/13/2021,13700,Call,1860
1/13/2021,13700,Put,0.9
1/13/2021,13800,Call,1760
1/13/2021,13800,Put,1
1/13/2021,13900,Call,1660
1/13/2021,13900,Put,1
1/13/2021,14000,Call,1560
1/13/2021,14000,Put,1.5
1/13/2021,14100,Call,1460
1/13/2021,14100,Put,1.5
1/13/2021,14200,Call,1360
1/13/2021,14200,Put,1.6
1/13/2021,14300,Call,1260
1/13/2021,14300,Put,1.9
1/13/2021,14400,Call,1160
1/13/2021,14400,Put,2
1/13/2021,14500,Call,1060
1/13/2021,14500,Put,2.4
1/13/2021,14550,Call,1010
1/13/2021,14550,Put,2.5
1/13/2021,14600,Call,960
1/13/2021,14600,Put,2.7
1/13/2021,14650,Call,910
1/13/2021,14650,Put,2.7
1/13/2021,14700,Call,860
1/13/2021,14700,Put,2.8
1/13/2021,14750,Call,810
1/13/2021,14750,Put,2.8
1/13/2021,14800,Call,760
1/13/2021,14800,Put,3.4
1/13/2021,14850,Call,710
1/13/2021,14850,Put,3.4
1/13/2021,14900,Call,660
1/13/2021,14900,Put,4.5
1/13/2021,14950,Call,610
1/13/2021,14950,Put,4.8
1/13/2021,15000,Call,560
1/13/2021,15000,Put,6
1/13/2021,15100,Call,463
1/13/2021,15100,Put,8.3
1/13/2021,15200,Call,365
1/13/2021,15200,Put,12.5
1/13/2021,15300,Call,277
1/13/2021,15300,Put,21
1/13/2021,15400,Call,193
1/13/2021,15400,Put,38
1/13/2021,15500,Call,121
1/13/2021,15500,Put,69
1/13/2021,15600,Call,70
1/13/2021,15600,Put,117
1/13/2021,15700,Call,38.5
1/13/2021,15700,Put,185
1/13/2021,15800,Call,19.5
1/13/2021,15800,Put,269
1/13/2021,15900,Call,9.1
1/13/2021,15900,Put,358
1/13/2021,16000,Call,4.3
1/13/2021,16000,Put,450
1/13/2021,16200,Call,1.3
1/13/2021,16200,Put,650
1/13/2021,16400,Call,0.8
1/13/2021,16400,Put,850
1/13/2021,16600,Call,0.5
1/13/2021,16600,Put,1050
1/13/2021,16800,Call,0.3
1/13/2021,16800,Put,1250
1/13/2021,17000,Call,0.1
1/13/2021,17000,Put,1450
1/13/2021,17200,Call,0.1
1/13/2021,17200,Put,1650
1/20/2021,10600,Call,4930
1/20/2021,10600,Put,0.6
1/20/2021,10700,Call,4830
1/20/2021,10700,Put,0.8
1/20/2021,10800,Call,4730
1/20/2021,10800,Put,1
1/20/2021,10900,Call,4630
1/20/2021,10900,Put,1.2
1/20/2021,11000,Call,4530
1/20/2021,11000,Put,1.4
1/20/2021,11100,Call,4430
1/20/2021,11100,Put,1.6
1/20/2021,11200,Call,4330
1/20/2021,11200,Put,1.8
1/20/2021,11300,Call,4230
