expiry,strike,type,close
3/31/2021,14400,Call,2130
3/31/2021,14400,Put,0.1
3/31/2021,14500,Call,2030
3/31/2021,14500,Put,0.1
3/31/2021,14600,Call,1930
3/31/2021,14600,Put,0.1
3/31/2021,14700,Call,1830
3/31/2021,14700,Put,0.1
3/31/2021,14800,Call,1730
3/31/2021,14800,Put,0.1
3/31/2021,14900,Call,1630
3/31/2021,14900,Put,0.2
3/31/2021,15000,Call,1530
3/31/2021,15000,Put,0.2
3/31/2021,15100,Call,1430
3/31/2021,15100,Put,0.2
3/31/2021,15200,Call,1330
3/31/2021,15200,Put,0.2
3/31/2021,15300,Call,1230
3/31/2021,15300,Put,0.2
3/31/2021,15400,Call,1130
3/31/2021,15400,Put,0.2
3/31/2021,15500,Call,1030
3/31/2021,15500,Put,0.3
3/31/2021,15600,Call,935
3/31/2021,15600,Put,0.3
3/31/2021,15650,Call,885
3/31/2021,15650,Put,0.3
3/31/2021,15700,Call,835
3/31/2021,15700,Put,0.4
3/31/2021,15750,Call,785
3/31/2021,15750,Put,0.4
3/31/2021,15800,Call,735
3/31/2021,15800,Put,0.5
3/31/2021,15850,Call,685
3/31/2021,15850,Put,0.5
3/31/2021,15900,Call,640
3/31/2021,15900,Put,0.5
3/31/2021,15950,Call,590
3/31/2021,15950,Put,0.6
3/31/2021,16000,Call,540
3/31/2021,16000,Put,0.7
3/31/2021,16050,Call,490
3/31/2021,16050,Put,0.8
3/31/2021,16100,Call,440
3/31/2021,16100,Put,0.9
3/31/2021,16150,Call,390
3/31/2021,16150,Put,0.9
3/31/2021,16200,Call,340
3/31/2021,16200,Put,1.5
3/31/2021,16250,Call,291
3/31/2021,16250,Put,2.4
3/31/2021,16300,Call,241
3/31/2021,16300,Put,4.1
3/31/2021,16350,Call,197
3/31/2021,16350,Put,6.7
3/31/2021,16400,Call,152
3/31/2021,16400,Put,11.5
3/31/2021,16450,Call,109
3/31/2021,16450,Put,19.5
3/31/2021,16500,Call,76
3/31/2021,16500,Put,34
3/31/2021,16550,Call,46
3/31/2021,16550,Put,56
3/31/2021,16600,Call,26
3/31/2021,16600,Put,84
3/31/2021,16650,Call,12
3/31/2021,16650,Put,120
3/31/2021,16700,Call,5.2
3/31/2021,16700,Put,170
3/31/2021,16750,Call,2.4
3/31/2021,16750,Put,220
3/31/2021,16800,Call,1.3
3/31/2021,16800,Put,270
3/31/2021,16850,Call,0.5
3/31/2021,16850,Put,320
3/31/2021,16900,Call,0.4
3/31/2021,16900,Put,370
3/31/2021,16950,Call,0.2
3/31/2021,16950,Put,420
3/31/2021,17000,Call,0.1
3/31/2021,17000,Put,470
3/31/2021,17100,Call,0.1
3/31/2021,17100,Put,570
3/31/2021,17200,Call,0.1
3/31/2021,17200,Put,670
3/31/2021,17300,Call,0.1
3/31/2021,17300,Put,770
3/31/2021,17400,Call,0.1
3/31/2021,17400,Put,870
3/31/2021,17500,Call,0.1
3/31/2021,17500,Put,970
3/31/2021,17600,Call,0.1
3/31/2021,17600,Put,1070
3/31/2021,17700,Call,0.1
