expiry,strike,type,close
2/3/2021,13600,Call,1790
2/3/2021,13600,Put,0.1
2/3/2021,13700,Call,1690
2/3/2021,13700,Put,0.3
2/3/2021,13800,Call,1590
2/3/2021,13800,Put,0.4
2/3/2021,13900,Call,1490
2/3/2021,13900,Put,0.4
2/3/2021,14000,Call,1390
2/3/2021,14000,Put,0.5
2/3/2021,14100,Call,1290
2/3/2021,14100,Put,0.6
2/3/2021,14200,Call,1190
2/3/2021,14200,Put,0.8
2/3/2021,14300,Call,1090
2/3/2021,14300,Put,1
2/3/2021,14400,Call,990
2/3/2021,14400,Put,1.2
2/3/2021,14500,Call,890
2/3/2021,14500,Put,1.9
2/3/2021,14600,Call,790
2/3/2021,14600,Put,2.5
2/3/2021,14700,Call,695
2/3/2021,14700,Put,3.5
2/3/2021,14750,Call,645
2/3/2021,14750,Put,4.9
2/3/2021,14800,Call,595
2/3/2021,14800,Put,6.1
2/3/2021,14850,Call,550
2/3/2021,14850,Put,8.5
2/3/2021,14900,Call,500
2/3/2021,14900,Put,10
2/3/2021,14950,Call,452
2/3/2021,14950,Put,13.5
2/3/2021,15000,Call,409
2/3/2021,15000,Put,18
2/3/2021,15050,Call,365
2/3/2021,15050,Put,23.5
2/3/2021,15100,Call,319
2/3/2021,15100,Put,30.5
2/3/2021,15150,Call,274
2/3/2021,15150,Put,39
2/3/2021,15200,Call,240
2/3/2021,15200,Put,48
2/3/2021,15250,Call,199
2/3/2021,15250,Put,60
2/3/2021,15300,Call,164
2/3/2021,15300,Put,75
2/3/2021,15350,Call,132
2/3/2021,15350,Put,92
2/3/2021,15400,Call,104
2/3/2021,15400,Put,114
2/3/2021,15450,Call,79
2/3/2021,15450,Put,138
2/3/2021,15500,Call,57
2/3/2021,15500,Put,166
2/3/2021,15550,Call,40
2/3/2021,15550,Put,201
2/3/2021,15600,Call,26
2/3/2021,15600,Put,236
2/3/2021,15650,Call,16.5
2/3/2021,15650,Put,272
2/3/2021,15700,Call,9.8
2/3/2021,15700,Put,322
2/3/2021,15750,Call,6.2
2/3/2021,15750,Put,366
2/3/2021,15800,Call,4
2/3/2021,15800,Put,413
2/3/2021,15850,Call,3
2/3/2021,15850,Put,463
2/3/2021,15900,Call,2
2/3/2021,15900,Put,510
2/3/2021,15950,Call,1.4
2/3/2021,15950,Put,560
2/3/2021,16000,Call,1.1
2/3/2021,16000,Put,610
2/3/2021,16050,Call,0.9
2/3/2021,16050,Put,660
2/3/2021,16100,Call,0.7
2/3/2021,16100,Put,710
2/3/2021,16150,Call,0.7
2/3/2021,16150,Put,760
2/3/2021,16200,Call,0.7
2/3/2021,16200,Put,810
2/3/2021,16300,Call,0.5
2/3/2021,16300,Put,910
2/3/2021,16400,Call,0.3
2/3/2021,16400,Put,1010
2/3/2021,16500,Call,0.2
2/3/2021,16500,Put,1110
2/3/2021,16600,Call,0.2
2/3/2021,16600,Put,1210
2/3/2021,16700,Call,0.2
2/3/2021,16700,Put,1310
2/3/2021,16800,Call,0.2
2/3/2021,16800,Put,1410
2/3/2021,16900,Call,0.2
2/3/2021,16900,Put,1510
2/3/2021,17000,Call,0.2
2/3/2021,17000,Put,1610
2/3/2021,17100,Call,0.2
2/3/2021,17100,Put,1710
2/3/2021,17200,Call,0.2
2/3/2021,17200,Put,1810
2/3/2021,17300,Call,0.2
2/3/2021,17300,Put,1910
2/17/2021,11600,Call,3760
2/17/2021,11600,Put,0.3
2/17/2021,11700,Call,3660
2/17/2021,11700,Put,0.4
2/17/2021,11800,Call,3560
2/17/2021,11800,Put,0.5
2/17/2021,11900,Call,3460
2/17/2021,11900,Put,0.6
2/17/2021,12000,Call,3360
2/17/2021,12000,Put,0.8
2/17/2021,12100,Call,3260
2/17/2021,12100,Put,0.9
2/17/2021,12200,Call,3160
2/17/2021,12200,Put,1
2/17/2021,12300,Call,3060
2/17/2021,12300,Put,1.2
2/17/2021,12400,Call,2960
2/17/2021,12400,Put,1.4
2/17/2021,12500,Call,2860
2/17/2021,12500,Put,1.8
2/17/2021,12600,Call,2760
2/17/2021,12600,Put,2.1
2/17/2021,12700,Call,2660
2/17/2021,12700,Put,2.4
2/17/2021,12800,Call,2560
2/17/2021,12800,Put,2.7
2/17/2021,12900,Call,2460
2/17/2021,12900,Put,3.2
2/17/2021,13000,Call,2370
2/17/2021,13000,Put,3.6
2/17/2021,13100,Call,2270
2/17/2021,13100,Put,4.4
2/17/2021,13200,Call,2170
2/17/2021,13200,Put,4.9
2/17/2021,13300,Call,2070
2/17/2021,13300,Put,6.4
2/17/2021,13400,Call,1970
2/17/2021,13400,Put,7.3
2/17/2021,13500,Call,1870
