expiry,strike,type,close
3/17/2021,9200,Call,6970
3/17/2021,9200,Put,0.1
3/17/2021,9400,Call,6770
3/17/2021,9400,Put,0.1
3/17/2021,9600,Call,6570
3/17/2021,9600,Put,0.1
3/17/2021,9800,Call,6370
3/17/2021,9800,Put,0.1
3/17/2021,10000,Call,6170
3/17/2021,10000,Put,0.1
3/17/2021,10200,Call,5970
3/17/2021,10200,Put,0.1
3/17/2021,10400,Call,5770
3/17/2021,10400,Put,0.1
3/17/2021,10600,Call,5570
3/17/2021,10600,Put,0.1
3/17/2021,10800,Call,5370
3/17/2021,10800,Put,0.1
3/17/2021,11000,Call,5170
3/17/2021,11000,Put,0.2
3/17/2021,11200,Call,4970
3/17/2021,11200,Put,0.2
3/17/2021,11400,Call,4770
3/17/2021,11400,Put,0.2
3/17/2021,11600,Call,4570
3/17/2021,11600,Put,0.2
3/17/2021,11800,Call,4370
3/17/2021,11800,Put,0.2
3/17/2021,12000,Call,4170
3/17/2021,12000,Put,0.2
3/17/2021,12100,Call,4070
3/17/2021,12100,Put,0.2
3/17/2021,12200,Call,3970
3/17/2021,12200,Put,0.2
3/17/2021,12300,Call,3870
3/17/2021,12300,Put,0.2
3/17/2021,12400,Call,3770
3/17/2021,12400,Put,0.2
3/17/2021,12500,Call,3670
3/17/2021,12500,Put,0.2
3/17/2021,12600,Call,3570
3/17/2021,12600,Put,0.3
3/17/2021,12700,Call,3470
3/17/2021,12700,Put,0.4
3/17/2021,12800,Call,3370
3/17/2021,12800,Put,0.4
3/17/2021,12900,Call,3270
3/17/2021,12900,Put,0.4
3/17/2021,13000,Call,3170
3/17/2021,13000,Put,0.5
3/17/2021,13100,Call,3070
3/17/2021,13100,Put,0.6
3/17/2021,13200,Call,2970
3/17/2021,13200,Put,0.6
3/17/2021,13300,Call,2870
3/17/2021,13300,Put,0.6
3/17/2021,13400,Call,2770
3/17/2021,13400,Put,0.6
3/17/2021,13500,Call,2670
3/17/2021,13500,Put,0.7
3/17/2021,13600,Call,2570
3/17/2021,13600,Put,0.7
3/17/2021,13700,Call,2470
3/17/2021,13700,Put,0.8
3/17/2021,13800,Call,2370
3/17/2021,13800,Put,0.9
3/17/2021,13900,Call,2270
3/17/2021,13900,Put,1
3/17/2021,14000,Call,2170
3/17/2021,14000,Put,1.3
3/17/2021,14100,Call,2070
3/17/2021,14100,Put,1.3
3/17/2021,14200,Call,1970
3/17/2021,14200,Put,1.4
3/17/2021,14300,Call,1870
3/17/2021,14300,Put,1.5
3/17/2021,14400,Call,1770
3/17/2021,14400,Put,1.5
3/17/2021,14500,Call,1670
3/17/2021,14500,Put,1.9
3/17/2021,14600,Call,1570
3/17/2021,14600,Put,1.9
3/17/2021,14700,Call,1470
3/17/2021,14700,Put,2.4
3/17/2021,14800,Call,1370
3/17/2021,14800,Put,2.5
3/17/2021,14900,Call,1270
3/17/2021,14900,Put,3.1
3/17/2021,15000,Call,1170
3/17/2021,15000,Put,4
3/17/2021,15100,Call,1070
3/17/2021,15100,Put,4.8
3/17/2021,15200,Call,975
3/17/2021,15200,Put,6.4
3/17/2021,15300,Call,880
3/17/2021,15300,Put,8.2
3/17/2021,15400,Call,785
3/17/2021,15400,Put,11
3/17/2021,15450,Call,735
3/17/2021,15450,Put,13
3/17/2021,15500,Call,685
3/17/2021,15500,Put,15.5
3/17/2021,15550,Call,635
3/17/2021,15550,Put,18
3/17/2021,15600,Call,595
3/17/2021,15600,Put,22
3/17/2021,15650,Call,545
3/17/2021,15650,Put,26.5
3/17/2021,15700,Call,500
3/17/2021,15700,Put,32
3/17/2021,15750,Call,460
3/17/2021,15750,Put,39
3/17/2021,15800,Call,417
3/17/2021,15800,Put,45.5
3/17/2021,15850,Call,373
3/17/2021,15850,Put,55
3/17/2021,15900,Call,338
3/17/2021,15900,Put,66
3/17/2021,15950,Call,302
3/17/2021,15950,Put,76
3/17/2021,16000,Call,264
3/17/2021,16000,Put,90
3/17/2021,16050,Call,231
3/17/2021,16050,Put,108
3/17/2021,16100,Call,200
3/17/2021,16100,Put,127
3/17/2021,16150,Call,171
3/17/2021,16150,Put,148
3/17/2021,16200,Call,145
3/17/2021,16200,Put,171
3/17/2021,16250,Call,121
3/17/2021,16250,Put,200
3/17/2021,16300,Call,100
3/17/2021,16300,Put,228
3/17/2021,16350,Call,83
3/17/2021,16350,Put,263
3/17/2021,16400,Call,68
3/17/2021,16400,Put,301
3/17/2021,16500,Call,42
3/17/2021,16500,Put,376
3/17/2021,16600,Call,24
3/17/2021,16600,Put,455
3/17/2021,16700,Call,13.5
3/17/2021,16700,Put,540
3/17/2021,16800,Call,7.2
3/17/2021,16800,Put,640
3/17/2021,16900,Call,3.9
3/17/2021,16900,Put,740
3/17/2021,17000,Call,2.6
3/17/2021,17000,Put,840
3/17/2021,17100,Call,1.6
3/17/2021,17100,Put,935
3/17/2021,17200,Call,1.1
3/17/2021,17200,Put,1030
3/17/2021,17300,Call,0.6
3/17/2021,17300,Put,1130
3/17/2021,17400,Call,0.4
3/17/2021,17400,Put,1230
3/17/2021,17500,Call,0.4
3/17/2021,17500,Put,1330
3/17/2021,17600,Call,0.3
3/17/2021,17600,Put,1430
3/17/2021,17700,Call,0.3
3/17/2021,17700,Put,1530
3/17/2021,17800,Call,0.3
3/17/2021,17800,Put,1630
3/17/2021,17900,Call,0.3
3/17/2021,17900,Put,1730
3/17/2021,18000,Call,0.3
3/17/2021,18000,Put,1830
3/17/2021,18100,Call,0.3
3/17/2021,18100,Put,1930
3/17/2021,18200,Call,0.1
3/17/2021,18200,Put,2030
3/17/2021,18300,Call,0.1
3/17/2021,18300,Put,2130
3/17/2021,18400,Call,0.1
3/17/2021,18400,Put,2230
3/17/2021,18500,Call,0.1
3/17/2021,18500,Put,2330
3/17/2021,18600,Call,0.1
3/17/2021,18600,Put,2430
3/17/2021,18700,Call,0.1
3/17/2021,18700,Put,2530
3/17/2021,18800,Call,0.1
3/17/2021,18800,Put,2630
3/17/2021,18900,Call,0.1
3/17/2021,18900,Put,2730
3/17/2021,19000,Call,0.1
3/17/2021,19000,Put,2830
4/21/2021,12800,Call,3320
4/21/2021,12800,Put,12.5
4/21/2021,12900,Call,3220
4/21/2021,12900,Put,13.5
4/21/2021,13000,Call,3120
4/21/2021,13000,Put,15
4/21/2021,13100,Call,3020
4/21/2021,13100,Put,15.5
4/21/2021,13200,Call,2920
4/21/2021,13200,Put,16.5
4/21/2021,13300,Call,2820
4/21/2021,13300,Put,17.5
4/21/2021,13400,Call,2720
4/21/2021,13400,Put,19.5
4/21/2021,13500,Call,2630
4/21/2021,13500,Put,21
4/21/2021,13600,Call,2530
4/21/2021,13600,Put,25
4/21/2021,13700,Call,2430
4/21/2021,13700,Put,26
4/21/2021,13800,Call,2340
4/21/2021,13800,Put,29.5
4/21/2021,13900,Call,2240
4/21/2021,13900,Put,33.5
4/21/2021,14000,Call,2140
4/21/2021,14000,Put,36.5
4/21/2021,14100,Call,2050
4/21/2021,14100,Put,40.5
4/21/2021,14200,Call,1950
4/21/2021,14200,Put,46
4/21/2021,14300,Call,1860
4/21/2021,14300,Put,51
4/21/2021,14400,Call,1760
4/21/2021,14400,Put,56
4/21/2021,14500,Call,1670
4/21/2021,14500,Put,64
4/21/2021,14600,Call,1580
4/21/2021,14600,Put,74
4/21/2021,14700,Call,1490
4/21/2021,14700,Put,85
4/21/2021,14800,Call,1400
4/21/2021,14800,Put,97
4/21/2021,14900,Call,1320
4/21/2021,14900,Put,110
4/21/2021,15000,Call,1230
4/21/2021,15000,Put,124
4/21/2021,15100,Call,1150
4/21/2021,15100,Put,141
4/21/2021,15200,Call,1060
4/21/2021,15200,Put,158
4/21/2021,15300,Call,985
4/21/2021,15300,Put,176
4/21/2021,15400,Call,905
4/21/2021,15400,Put,200
4/21/2021,15500,Call,830
4/21/2021,15500,Put,223
4/21/2021,15600,Call,755
4/21/2021,15600,Put,250
4/21/2021,15700,Call,680
4/21/2021,15700,Put,278
4/21/2021,15800,Call,620
4/21/2021,15800,Put,311
4/21/2021,15900,Call,555
4/21/2021,15900,Put,346
4/21/2021,16000,Call,497
4/21/2021,16000,Put,388
4/21/2021,16100,Call,438
4/21/2021,16100,Put,431
4/21/2021,16200,Call,387
4/21/2021,16200,Put,481
4/21/2021,16300,Call,337
4/21/2021,16300,Put,525
4/21/2021,16400,Call,296
4/21/2021,16400,Put,590
4/21/2021,16500,Call,254
4/21/2021,16500,Put,640
4/21/2021,16600,Call,220
4/21/2021,16600,Put,720
4/21/2021,16700,Call,185
4/21/2021,16700,Put,780
4/21/2021,16800,Call,160
4/21/2021,16800,Put,855
4/21/2021,16900,Call,132
4/21/2021,16900,Put,925
4/21/2021,17000,Call,108
4/21/2021,17000,Put,1000
4/21/2021,17100,Call,90
4/21/2021,17100,Put,1080
4/21/2021,17200,Call,74
4/21/2021,17200,Put,1170
4/21/2021,17300,Call,60
4/21/2021,17300,Put,1250
4/21/2021,17400,Call,49.5
4/21/2021,17400,Put,1340
4/21/2021,17500,Call,40
4/21/2021,17500,Put,1430
4/21/2021,17600,Call,32.5
4/21/2021,17600,Put,1520
4/21/2021,17700,Call,25
4/21/2021,17700,Put,1620
4/21/2021,17800,Call,21.5
4/21/2021,17800,Put,1710
4/21/2021,17900,Call,18
4/21/2021,17900,Put,1810
4/21/2021,18000,Call,15
4/21/2021,18000,Put,1910
4/21/2021,18100,Call,12.5
4/21/2021,18100,Put,2000
4/21/2021,18200,Call,10.5
4/21/2021,18200,Put,2100
4/21/2021,18300,Call,9.7
4/21/2021,18300,Put,2200
4/21/2021,18400,Call,8
4/21/2021,18400,Put,2300
4/21/2021,18500,Call,7.6
4/21/2021,18500,Put,2400
4/21/2021,18600,Call,7.2
4/21/2021,18600,Put,2500
4/21/2021,18700,Call,6.7
4/21/2021,18700,Put,2600
4/21/2021,18800,Call,5.7
4/21/2021,18800,Put,2690
4/21/2021,18900,Call,4.7
4/21/2021,18900,Put,2790
4/21/2021,19000,Call,3.7
4/21/2021,19000,Put,2890
5/19/2021,13400,Call,2700
5/19/2021,13400,Put,61
5/19/2021,13500,Call,2610
5/19/2021,13500,Put,64
5/19/2021,13600,Call,2510
5/19/2021,13600,Put,70
5/19/2021,13700,Call,2420
5/19/2021,13700,Put,77
5/19/2021,13800,Call,2330
5/19/2021,13800,Put,85
5/19/2021,13900,Call,2230
5/19/2021,13900,Put,90
5/19/2021,14000,Call,2140
5/19/2021,14000,Put,100
5/19/2021,14100,Call,2050
5/19/2021,14100,Put,104
5/19/2021,14200,Call,1960
5/19/2021,14200,Put,115
5/19/2021,14300,Call,1870
5/19/2021,14300,Put,127
5/19/2021,14400,Call,1780
5/19/2021,14400,Put,140
5/19/2021,14500,Call,1700
5/19/2021,14500,Put,153
5/19/2021,14600,Call,1610
5/19/2021,14600,Put,167
5/19/2021,14700,Call,1530
5/19/2021,14700,Put,182
5/19/2021,14800,Call,1440
