expiry,strike,type,close
3/24/2021,14400,Call,1770
3/24/2021,14400,Put,0.1
3/24/2021,14500,Call,1670
3/24/2021,14500,Put,0.1
3/24/2021,14600,Call,1570
3/24/2021,14600,Put,0.1
3/24/2021,14700,Call,1470
3/24/2021,14700,Put,0.1
3/24/2021,14800,Call,1370
3/24/2021,14800,Put,0.1
3/24/2021,14900,Call,1270
3/24/2021,14900,Put,0.2
3/24/2021,15000,Call,1170
3/24/2021,15000,Put,0.2
3/24/2021,15100,Call,1070
3/24/2021,15100,Put,0.2
3/24/2021,15200,Call,970
3/24/2021,15200,Put,0.2
3/24/2021,15300,Call,870
3/24/2021,15300,Put,0.2
3/24/2021,15400,Call,770
3/24/2021,15400,Put,0.3
3/24/2021,15500,Call,670
3/24/2021,15500,Put,0.6
3/24/2021,15600,Call,570
3/24/2021,15600,Put,0.6
3/24/2021,15650,Call,520
3/24/2021,15650,Put,0.8
3/24/2021,15700,Call,470
3/24/2021,15700,Put,0.8
3/24/2021,15750,Call,420
3/24/2021,15750,Put,1.3
3/24/2021,15800,Call,370
3/24/2021,15800,Put,2
3/24/2021,15850,Call,320
3/24/2021,15850,Put,3.4
3/24/2021,15900,Call,271
3/24/2021,15900,Put,5.7
3/24/2021,15950,Call,228
3/24/2021,15950,Put,10
3/24/2021,16000,Call,179
3/24/2021,16000,Put,16
3/24/2021,16050,Call,140
3/24/2021,16050,Put,25
3/24/2021,16100,Call,104
3/24/2021,16100,Put,38
3/24/2021,16150,Call,71
3/24/2021,16150,Put,56
3/24/2021,16200,Call,46.5
3/24/2021,16200,Put,81
3/24/2021,16250,Call,29
3/24/2021,16250,Put,114
3/24/2021,16300,Call,15.5
3/24/2021,16300,Put,150
3/24/2021,16350,Call,8.4
3/24/2021,16350,Put,192
3/24/2021,16400,Call,4
3/24/2021,16400,Put,239
3/24/2021,16450,Call,2
3/24/2021,16450,Put,285
3/24/2021,16500,Call,1
3/24/2021,16500,Put,335
3/24/2021,16550,Call,0.5
3/24/2021,16550,Put,385
3/24/2021,16600,Call,0.4
3/24/2021,16600,Put,435
3/24/2021,16650,Call,0.4
3/24/2021,16650,Put,485
3/24/2021,16700,Call,0.2
3/24/2021,16700,Put,535
3/24/2021,16750,Call,0.2
3/24/2021,16750,Put,585
3/24/2021,16800,Call,0.2
3/24/2021,16800,Put,635
3/24/2021,16900,Call,0.1
3/24/2021,16900,Put,735
3/24/2021,17000,Call,0.1
3/24/2021,17000,Put,835
3/24/2021,17100,Call,0.1
3/24/2021,17100,Put,935
3/24/2021,17200,Call,0.1
3/24/2021,17200,Put,1030
3/24/2021,17300,Call,0.1
3/24/2021,17300,Put,1130
3/24/2021,17400,Call,0.1
3/24/2021,17400,Put,1230
3/24/2021,17500,Call,0.1
3/24/2021,17500,Put,1330
3/24/2021,17600,Call,0.1
3/24/2021,17600,Put,1430
3/24/2021,17700,Call,0.1
3/24/2021,17700,Put,1530
3/24/2021,17800,Call,0.1
3/24/2021,17800,Put,1630
3/24/2021,17900,Call,0.1
3/24/2021,17900,Put,1730
3/24/2021,18000,Call,0.1
3/24/2021,18000,Put,1830
4/21/2021,12800,Call,3320
4/21/2021,12800,Put,4.5
4/21/2021,12900,Call,3220
4/21/2021,12900,Put,4.9
4/21/2021,13000,Call,3120
4/21/2021,13000,Put,5.3
4/21/2021,13100,Call,3020
4/21/2021,13100,Put,5.4
4/21/2021,13200,Call,2920
4/21/2021,13200,Put,5.5
4/21/2021,13300,Call,2820
4/21/2021,13300,Put,6.4
4/21/2021,13400,Call,2730
4/21/2021,13400,Put,7.5
4/21/2021,13500,Call,2630
4/21/2021,13500,Put,8.3
4/21/2021,13600,Call,2530
4/21/2021,13600,Put,8.8
4/21/2021,13700,Call,2430
4/21/2021,13700,Put,9.4
4/21/2021,13800,Call,2330
4/21/2021,13800,Put,10
4/21/2021,13900,Call,2230
4/21/2021,13900,Put,11
4/21/2021,14000,Call,2130
4/21/2021,14000,Put,12
4/21/2021,14100,Call,2030
4/21/2021,14100,Put,14
4/21/2021,14200,Call,1930
4/21/2021,14200,Put,16
4/21/2021,14300,Call,1840
