expiry,strike,type,close
3/3/2021,14700,Call,1530
3/3/2021,14700,Put,2.2
3/3/2021,14800,Call,1430
3/3/2021,14800,Put,2.9
3/3/2021,14900,Call,1330
3/3/2021,14900,Put,3.7
3/3/2021,15000,Call,1230
3/3/2021,15000,Put,4.4
3/3/2021,15100,Call,1130
3/3/2021,15100,Put,6
3/3/2021,15200,Call,1040
3/3/2021,15200,Put,8.7
3/3/2021,15300,Call,940
3/3/2021,15300,Put,12
3/3/2021,15400,Call,845
3/3/2021,15400,Put,16
3/3/2021,15500,Call,750
3/3/2021,15500,Put,23
3/3/2021,15600,Call,655
3/3/2021,15600,Put,31.5
3/3/2021,15700,Call,555
3/3/2021,15700,Put,41
3/3/2021,15800,Call,484
3/3/2021,15800,Put,57
3/3/2021,15900,Call,405
3/3/2021,15900,Put,76
3/3/2021,16000,Call,331
3/3/2021,16000,Put,102
3/3/2021,16050,Call,294
3/3/2021,16050,Put,115
3/3/2021,16100,Call,260
3/3/2021,16100,Put,131
3/3/2021,16150,Call,227
3/3/2021,16150,Put,147
3/3/2021,16200,Call,191
3/3/2021,16200,Put,165
3/3/2021,16250,Call,170
3/3/2021,16250,Put,191
3/3/2021,16300,Call,139
3/3/2021,16300,Put,211
3/3/2021,16350,Call,117
3/3/2021,16350,Put,240
3/3/2021,16400,Call,96
3/3/2021,16400,Put,267
3/3/2021,16450,Call,78
3/3/2021,16450,Put,299
3/3/2021,16500,Call,63
3/3/2021,16500,Put,333
3/3/2021,16550,Call,49.5
3/3/2021,16550,Put,373
3/3/2021,16600,Call,38
3/3/2021,16600,Put,409
3/3/2021,16650,Call,28
3/3/2021,16650,Put,449
3/3/2021,16700,Call,21
3/3/2021,16700,Put,492
3/3/2021,16750,Call,15.5
3/3/2021,16750,Put,535
3/3/2021,16800,Call,11
3/3/2021,16800,Put,580
3/3/2021,16850,Call,7.9
3/3/2021,16850,Put,630
3/3/2021,16900,Call,6
3/3/2021,16900,Put,675
3/3/2021,17000,Call,3.5
3/3/2021,17000,Put,775
3/3/2021,17100,Call,2
3/3/2021,17100,Put,875
3/3/2021,17200,Call,1.7
3/3/2021,17200,Put,975
3/3/2021,17300,Call,1
3/3/2021,17300,Put,1070
3/3/2021,17400,Call,0.7
3/3/2021,17400,Put,1170
3/3/2021,17500,Call,0.6
3/3/2021,17500,Put,1270
3/3/2021,17600,Call,0.4
3/3/2021,17600,Put,1370
3/3/2021,17700,Call,0.1
3/3/2021,17700,Put,1470
3/3/2021,17800,Call,0.1
3/3/2021,17800,Put,1570
3/3/2021,17900,Call,0.1
3/3/2021,17900,Put,1670
3/3/2021,18000,Call,0.1
3/3/2021,18000,Put,1770
3/3/2021,18100,Call,0.1
3/3/2021,18100,Put,1870
3/17/2021,9200,Call,6980
3/17/2021,9200,Put,1.5
3/17/2021,9400,Call,6780
3/17/2021,9400,Put,1.5
3/17/2021,9600,Call,6580
3/17/2021,9600,Put,1.6
3/17/2021,9800,Call,6380
3/17/2021,9800,Put,1.7
3/17/2021,10000,Call,6180
3/17/2021,10000,Put,1.8
3/17/2021,10200,Call,5980
3/17/2021,10200,Put,1.8
3/17/2021,10400,Call,5780
3/17/2021,10400,Put,2.1
3/17/2021,10600,Call,5580
3/17/2021,10600,Put,2.8
3/17/2021,10800,Call,5380
3/17/2021,10800,Put,2.9
3/17/2021,11000,Call,5180
3/17/2021,11000,Put,3.1
3/17/2021,11200,Call,4980
3/17/2021,11200,Put,3.4
3/17/2021,11400,Call,4780
3/17/2021,11400,Put,3.6
3/17/2021,11600,Call,4580
3/17/2021,11600,Put,3.8
3/17/2021,11800,Call,4380
3/17/2021,11800,Put,4.1
3/17/2021,12000,Call,4180
3/17/2021,12000,Put,4.1
3/17/2021,12100,Call,4080
3/17/2021,12100,Put,4.3
3/17/2021,12200,Call,3980
3/17/2021,12200,Put,4.5
3/17/2021,12300,Call,3880
3/17/2021,12300,Put,4.7
3/17/2021,12400,Call,3790
3/17/2021,12400,Put,4.9
3/17/2021,12500,Call,3690
3/17/2021,12500,Put,5.1
3/17/2021,12600,Call,3590
3/17/2021,12600,Put,5.4
3/17/2021,12700,Call,3490
3/17/2021,12700,Put,5.6
3/17/2021,12800,Call,3390
3/17/2021,12800,Put,5.7
3/17/2021,12900,Call,3290
3/17/2021,12900,Put,6.1
3/17/2021,13000,Call,3190
3/17/2021,13000,Put,6.4
3/17/2021,13100,Call,3090
3/17/2021,13100,Put,7.3
3/17/2021,13200,Call,2990
3/17/2021,13200,Put,8
3/17/2021,13300,Call,2890
3/17/2021,13300,Put,8.3
3/17/2021,13400,Call,2790
3/17/2021,13400,Put,8.5
3/17/2021,13500,Call,2690
3/17/2021,13500,Put,8.9
3/17/2021,13600,Call,2590
3/17/2021,13600,Put,9.7
3/17/2021,13700,Call,2490
3/17/2021,13700,Put,11
3/17/2021,13800,Call,2390
3/17/2021,13800,Put,13
3/17/2021,13900,Call,2290
3/17/2021,13900,Put,14.5
3/17/2021,14000,Call,2200
3/17/2021,14000,Put,16.5
3/17/2021,14100,Call,2100
3/17/2021,14100,Put,18.5
3/17/2021,14200,Call,2000
3/17/2021,14200,Put,20
3/17/2021,14300,Call,1900
3/17/2021,14300,Put,24
3/17/2021,14400,Call,1810
3/17/2021,14400,Put,28
3/17/2021,14500,Call,1710
3/17/2021,14500,Put,32.5
3/17/2021,14600,Call,1620
3/17/2021,14600,Put,36
3/17/2021,14700,Call,1520
3/17/2021,14700,Put,42
3/17/2021,14800,Call,1430
3/17/2021,14800,Put,49.5
3/17/2021,14900,Call,1340
3/17/2021,14900,Put,58
3/17/2021,15000,Call,1250
3/17/2021,15000,Put,69
3/17/2021,15100,Call,1160
3/17/2021,15100,Put,80
3/17/2021,15200,Call,1070
3/17/2021,15200,Put,93
3/17/2021,15300,Call,990
3/17/2021,15300,Put,108
3/17/2021,15400,Call,905
3/17/2021,15400,Put,124
3/17/2021,15500,Call,825
3/17/2021,15500,Put,143
3/17/2021,15600,Call,745
3/17/2021,15600,Put,165
3/17/2021,15700,Call,670
3/17/2021,15700,Put,189
3/17/2021,15800,Call,590
3/17/2021,15800,Put,215
3/17/2021,15900,Call,525
3/17/2021,15900,Put,245
3/17/2021,16000,Call,460
3/17/2021,16000,Put,278
3/17/2021,16100,Call,397
3/17/2021,16100,Put,314
3/17/2021,16200,Call,340
3/17/2021,16200,Put,358
3/17/2021,16300,Call,288
3/17/2021,16300,Put,405
3/17/2021,16400,Call,240
3/17/2021,16400,Put,464
3/17/2021,16500,Call,201
3/17/2021,16500,Put,520
3/17/2021,16600,Call,165
3/17/2021,16600,Put,585
3/17/2021,16700,Call,133
3/17/2021,16700,Put,650
3/17/2021,16800,Call,106
3/17/2021,16800,Put,725
3/17/2021,16900,Call,81
3/17/2021,16900,Put,800
3/17/2021,17000,Call,64
3/17/2021,17000,Put,885
3/17/2021,17100,Call,50
