expiry,strike,type,close
2/17/2021,11600,Call,4170
2/17/2021,11600,Put,0.1
2/17/2021,11700,Call,4070
2/17/2021,11700,Put,0.1
2/17/2021,11800,Call,3970
2/17/2021,11800,Put,0.1
2/17/2021,11900,Call,3870
2/17/2021,11900,Put,0.1
2/17/2021,12000,Call,3770
2/17/2021,12000,Put,0.1
2/17/2021,12100,Call,3670
2/17/2021,12100,Put,0.1
2/17/2021,12200,Call,3570
2/17/2021,12200,Put,0.1
2/17/2021,12300,Call,3470
2/17/2021,12300,Put,0.1
2/17/2021,12400,Call,3370
2/17/2021,12400,Put,0.1
2/17/2021,12500,Call,3270
2/17/2021,12500,Put,0.1
2/17/2021,12600,Call,3170
2/17/2021,12600,Put,0.1
2/17/2021,12700,Call,3070
2/17/2021,12700,Put,0.2
2/17/2021,12800,Call,2970
2/17/2021,12800,Put,0.2
2/17/2021,12900,Call,2870
2/17/2021,12900,Put,0.2
2/17/2021,13000,Call,2770
2/17/2021,13000,Put,0.2
2/17/2021,13100,Call,2670
2/17/2021,13100,Put,0.2
2/17/2021,13200,Call,2570
2/17/2021,13200,Put,0.2
2/17/2021,13300,Call,2470
2/17/2021,13300,Put,0.3
2/17/2021,13400,Call,2370
2/17/2021,13400,Put,0.3
2/17/2021,13500,Call,2270
2/17/2021,13500,Put,0.4
2/17/2021,13600,Call,2170
2/17/2021,13600,Put,0.5
2/17/2021,13700,Call,2070
2/17/2021,13700,Put,0.9
2/17/2021,13800,Call,1970
2/17/2021,13800,Put,1
2/17/2021,13900,Call,1870
2/17/2021,13900,Put,1.3
2/17/2021,14000,Call,1770
2/17/2021,14000,Put,1.5
2/17/2021,14100,Call,1680
2/17/2021,14100,Put,2.2
2/17/2021,14200,Call,1580
2/17/2021,14200,Put,2.6
2/17/2021,14300,Call,1480
2/17/2021,14300,Put,3.9
2/17/2021,14400,Call,1380
2/17/2021,14400,Put,4.8
2/17/2021,14500,Call,1280
2/17/2021,14500,Put,6.9
2/17/2021,14600,Call,1180
2/17/2021,14600,Put,9
2/17/2021,14700,Call,1080
2/17/2021,14700,Put,12
2/17/2021,14800,Call,990
2/17/2021,14800,Put,17.5
2/17/2021,14900,Call,900
2/17/2021,14900,Put,23
2/17/2021,15000,Call,805
2/17/2021,15000,Put,32
2/17/2021,15100,Call,715
2/17/2021,15100,Put,42
2/17/2021,15200,Call,635
2/17/2021,15200,Put,56
2/17/2021,15300,Call,550
2/17/2021,15300,Put,75
2/17/2021,15350,Call,505
2/17/2021,15350,Put,85
2/17/2021,15400,Call,464
2/17/2021,15400,Put,95
2/17/2021,15450,Call,432
2/17/2021,15450,Put,109
2/17/2021,15500,Call,392
2/17/2021,15500,Put,122
2/17/2021,15550,Call,362
2/17/2021,15550,Put,138
2/17/2021,15600,Call,331
2/17/2021,15600,Put,155
2/17/2021,15650,Call,296
2/17/2021,15650,Put,173
2/17/2021,15700,Call,268
2/17/2021,15700,Put,192
2/17/2021,15750,Call,239
2/17/2021,15750,Put,216
2/17/2021,15800,Call,212
2/17/2021,15800,Put,239
2/17/2021,15850,Call,189
2/17/2021,15850,Put,267
2/17/2021,15900,Call,166
2/17/2021,15900,Put,292
2/17/2021,15950,Call,145
2/17/2021,15950,Put,321
2/17/2021,16000,Call,128
2/17/2021,16000,Put,352
2/17/2021,16050,Call,110
2/17/2021,16050,Put,385
2/17/2021,16100,Call,96
2/17/2021,16100,Put,423
2/17/2021,16150,Call,81
2/17/2021,16150,Put,458
2/17/2021,16200,Call,68
2/17/2021,16200,Put,495
2/17/2021,16300,Call,49
2/17/2021,16300,Put,580
2/17/2021,16400,Call,33.5
2/17/2021,16400,Put,660
2/17/2021,16500,Call,21
2/17/2021,16500,Put,750
2/17/2021,16600,Call,14.5
2/17/2021,16600,Put,840
2/17/2021,16700,Call,9.6
2/17/2021,16700,Put,930
2/17/2021,16800,Call,6.9
2/17/2021,16800,Put,1030
2/17/2021,16900,Call,4.4
2/17/2021,16900,Put,1130
2/17/2021,17000,Call,3.4
2/17/2021,17000,Put,1230
2/17/2021,17100,Call,2.6
2/17/2021,17100,Put,1330
2/17/2021,17200,Call,2
2/17/2021,17200,Put,1430
2/17/2021,17300,Call,1.6
2/17/2021,17300,Put,1530
2/17/2021,17400,Call,1.3
2/17/2021,17400,Put,1630
2/17/2021,17500,Call,1.1
2/17/2021,17500,Put,1730
2/17/2021,17600,Call,1.1
2/17/2021,17600,Put,1830
2/17/2021,17700,Call,1
2/17/2021,17700,Put,1930
2/17/2021,17800,Call,1
2/17/2021,17800,Put,2030
2/17/2021,17900,Call,0.8
2/17/2021,17900,Put,2130
2/17/2021,18000,Call,0.7
2/17/2021,18000,Put,2230
2/17/2021,18100,Call,0.6
2/17/2021,18100,Put,2330
2/17/2021,18200,Call,0.5
2/17/2021,18200,Put,2430
2/17/2021,18300,Call,0.5
2/17/2021,18300,Put,2530
2/17/2021,18400,Call,0.2
