expiry,strike,type,close
1/20/2021,10600,Call,5160
1/20/2021,10600,Put,0.6
1/20/2021,10700,Call,5060
1/20/2021,10700,Put,0.7
1/20/2021,10800,Call,4960
1/20/2021,10800,Put,0.8
1/20/2021,10900,Call,4860
1/20/2021,10900,Put,0.9
1/20/2021,11000,Call,4760
1/20/2021,11000,Put,1
1/20/2021,11100,Call,4660
1/20/2021,11100,Put,1.4
1/20/2021,11200,Call,4560
1/20/2021,11200,Put,1.4
1/20/2021,11300,Call,4460
1/20/2021,11300,Put,1.4
1/20/2021,11400,Call,4360
1/20/2021,11400,Put,1.4
1/20/2021,11500,Call,4260
1/20/2021,11500,Put,1.4
1/20/2021,11600,Call,4160
1/20/2021,11600,Put,1.5
1/20/2021,11700,Call,4060
1/20/2021,11700,Put,1.5
1/20/2021,11800,Call,3960
1/20/2021,11800,Put,1.6
1/20/2021,11900,Call,3860
1/20/2021,11900,Put,1.6
1/20/2021,12000,Call,3760
1/20/2021,12000,Put,1.7
1/20/2021,12100,Call,3660
1/20/2021,12100,Put,2
1/20/2021,12200,Call,3560
1/20/2021,12200,Put,2
1/20/2021,12300,Call,3460
1/20/2021,12300,Put,2
1/20/2021,12400,Call,3360
1/20/2021,12400,Put,2
1/20/2021,12500,Call,3260
1/20/2021,12500,Put,2.1
1/20/2021,12600,Call,3160
1/20/2021,12600,Put,2.1
1/20/2021,12700,Call,3060
1/20/2021,12700,Put,2.5
1/20/2021,12800,Call,2960
1/20/2021,12800,Put,2.7
1/20/2021,12900,Call,2860
1/20/2021,12900,Put,3
1/20/2021,13000,Call,2760
1/20/2021,13000,Put,3.5
1/20/2021,13100,Call,2660
1/20/2021,13100,Put,3.5
1/20/2021,13200,Call,2560
1/20/2021,13200,Put,3.6
1/20/2021,13300,Call,2460
1/20/2021,13300,Put,3.9
1/20/2021,13400,Call,2360
1/20/2021,13400,Put,4.1
1/20/2021,13500,Call,2260
1/20/2021,13500,Put,4.6
1/20/2021,13600,Call,2160
1/20/2021,13600,Put,4.9
1/20/2021,13700,Call,2060
1/20/2021,13700,Put,5.3
1/20/2021,13800,Call,1960
1/20/2021,13800,Put,5.5
1/20/2021,13900,Call,1860
1/20/2021,13900,Put,6.2
1/20/2021,14000,Call,1770
1/20/2021,14000,Put,6.2
1/20/2021,14100,Call,1670
1/20/2021,14100,Put,6.9
1/20/2021,14200,Call,1570
1/20/2021,14200,Put,7.1
1/20/2021,14300,Call,1470
1/20/2021,14300,Put,8.1
