expiry,strike,type,close
1/13/2021,13400,Call,2070
1/13/2021,13400,Put,1.2
1/13/2021,13500,Call,1970
1/13/2021,13500,Put,1.4
1/13/2021,13600,Call,1870
1/13/2021,13600,Put,1.8
1/13/2021,13700,Call,1770
1/13/2021,13700,Put,1.9
1/13/2021,13800,Call,1670
1/13/2021,13800,Put,2.2
1/13/2021,13900,Call,1570
1/13/2021,13900,Put,2.7
1/13/2021,14000,Call,1470
1/13/2021,14000,Put,3
1/13/2021,14100,Call,1370
1/13/2021,14100,Put,3.4
1/13/2021,14200,Call,1270
1/13/2021,14200,Put,4
1/13/2021,14300,Call,1170
1/13/2021,14300,Put,4.1
1/13/2021,14400,Call,1070
1/13/2021,14400,Put,5.4
1/13/2021,14500,Call,975
1/13/2021,14500,Put,5.8
1/13/2021,14550,Call,925
1/13/2021,14550,Put,7.3
1/13/2021,14600,Call,875
1/13/2021,14600,Put,7.4
1/13/2021,14650,Call,825
1/13/2021,14650,Put,9
1/13/2021,14700,Call,775
1/13/2021,14700,Put,10.5
1/13/2021,14750,Call,730
1/13/2021,14750,Put,11.5
1/13/2021,14800,Call,680
1/13/2021,14800,Put,12.5
1/13/2021,14850,Call,630
1/13/2021,14850,Put,14
1/13/2021,14900,Call,580
1/13/2021,14900,Put,16.5
1/13/2021,14950,Call,530
1/13/2021,14950,Put,18.5
1/13/2021,15000,Call,489
1/13/2021,15000,Put,22
1/13/2021,15100,Call,397
1/13/2021,15100,Put,30
1/13/2021,15200,Call,305
1/13/2021,15200,Put,43
1/13/2021,15300,Call,230
1/13/2021,15300,Put,64
1/13/2021,15400,Call,162
1/13/2021,15400,Put,96
1/13/2021,15500,Call,109
1/13/2021,15500,Put,142
1/13/2021,15600,Call,71
1/13/2021,15600,Put,208
1/13/2021,15800,Call,29
1/13/2021,15800,Put,362
1/13/2021,16000,Call,13.5
1/13/2021,16000,Put,545
1/13/2021,16200,Call,6.2
1/13/2021,16200,Put,735
1/13/2021,16400,Call,3.6
1/13/2021,16400,Put,930
1/13/2021,16600,Call,2.2
1/13/2021,16600,Put,1130
1/13/2021,16800,Call,1.3
1/13/2021,16800,Put,1330
1/20/2021,10600,Call,4850
1/20/2021,10600,Put,2.1
1/20/2021,10700,Call,4750
1/20/2021,10700,Put,3.3
1/20/2021,10800,Call,4650
1/20/2021,10800,Put,3.3
1/20/2021,10900,Call,4550
1/20/2021,10900,Put,3.5
1/20/2021,11000,Call,4450
1/20/2021,11000,Put,3.6
1/20/2021,11100,Call,4350
1/20/2021,11100,Put,3.8
1/20/2021,11200,Call,4250
1/20/2021,11200,Put,4
1/20/2021,11300,Call,4150
1/20/2021,11300,Put,4.2
1/20/2021,11400,Call,4050
1/20/2021,11400,Put,4.3
1/20/2021,11500,Call,3960
1/20/2021,11500,Put,5.1
1/20/2021,11600,Call,3860
1/20/2021,11600,Put,5.3
1/20/2021,11700,Call,3760
1/20/2021,11700,Put,5.5
1/20/2021,11800,Call,3660
1/20/2021,11800,Put,5.9
1/20/2021,11900,Call,3560
1/20/2021,11900,Put,6.1
1/20/2021,12000,Call,3460
1/20/2021,12000,Put,6.4
1/20/2021,12100,Call,3360
1/20/2021,12100,Put,6.5
1/20/2021,12200,Call,3260
1/20/2021,12200,Put,6.6
1/20/2021,12300,Call,3160
1/20/2021,12300,Put,6.7
1/20/2021,12400,Call,3060
1/20/2021,12400,Put,7.2
1/20/2021,12500,Call,2960
1/20/2021,12500,Put,7.4
1/20/2021,12600,Call,2860
1/20/2021,12600,Put,8
1/20/2021,12700,Call,2760
1/20/2021,12700,Put,8.3
1/20/2021,12800,Call,2660
1/20/2021,12800,Put,9
1/20/2021,12900,Call,2560
1/20/2021,12900,Put,9.3
1/20/2021,13000,Call,2460
1/20/2021,13000,Put,9.5
1/20/2021,13100,Call,2360
1/20/2021,13100,Put,9.6
1/20/2021,13200,Call,2260
1/20/2021,13200,Put,10.5
1/20/2021,13300,Call,2160
1/20/2021,13300,Put,11
1/20/2021,13400,Call,2060
1/20/2021,13400,Put,12
1/20/2021,13500,Call,1960
1/20/2021,13500,Put,13.5
1/20/2021,13600,Call,1860
1/20/2021,13600,Put,14
1/20/2021,13700,Call,1770
1/20/2021,13700,Put,15
1/20/2021,13800,Call,1670
1/20/2021,13800,Put,16
1/20/2021,13900,Call,1570
1/20/2021,13900,Put,18
