expiry,strike,type,close
3/10/2021,14300,Call,1650
3/10/2021,14300,Put,1
3/10/2021,14400,Call,1560
3/10/2021,14400,Put,1.4
3/10/2021,14500,Call,1460
3/10/2021,14500,Put,1.7
3/10/2021,14600,Call,1360
3/10/2021,14600,Put,2.1
3/10/2021,14700,Call,1260
3/10/2021,14700,Put,2.8
3/10/2021,14800,Call,1160
3/10/2021,14800,Put,4.2
3/10/2021,14900,Call,1060
3/10/2021,14900,Put,5.5
3/10/2021,15000,Call,960
3/10/2021,15000,Put,7.8
3/10/2021,15100,Call,865
3/10/2021,15100,Put,10.5
3/10/2021,15200,Call,770
3/10/2021,15200,Put,16.5
3/10/2021,15300,Call,675
3/10/2021,15300,Put,23
3/10/2021,15400,Call,585
3/10/2021,15400,Put,32
3/10/2021,15500,Call,498
3/10/2021,15500,Put,44
3/10/2021,15550,Call,456
3/10/2021,15550,Put,52
3/10/2021,15600,Call,415
3/10/2021,15600,Put,61
3/10/2021,15650,Call,377
3/10/2021,15650,Put,72
3/10/2021,15700,Call,338
3/10/2021,15700,Put,84
3/10/2021,15750,Call,308
3/10/2021,15750,Put,98
3/10/2021,15800,Call,268
3/10/2021,15800,Put,111
3/10/2021,15850,Call,237
3/10/2021,15850,Put,128
3/10/2021,15900,Call,206
3/10/2021,15900,Put,147
3/10/2021,15950,Call,177
3/10/2021,15950,Put,169
3/10/2021,16000,Call,152
3/10/2021,16000,Put,193
3/10/2021,16050,Call,130
3/10/2021,16050,Put,223
3/10/2021,16100,Call,107
3/10/2021,16100,Put,250
3/10/2021,16150,Call,89
3/10/2021,16150,Put,280
3/10/2021,16200,Call,71
3/10/2021,16200,Put,314
3/10/2021,16250,Call,58
3/10/2021,16250,Put,354
3/10/2021,16300,Call,46
3/10/2021,16300,Put,387
3/10/2021,16350,Call,36
3/10/2021,16350,Put,432
3/10/2021,16400,Call,28.5
3/10/2021,16400,Put,476
3/10/2021,16450,Call,22
3/10/2021,16450,Put,520
3/10/2021,16500,Call,16.5
3/10/2021,16500,Put,560
3/10/2021,16550,Call,12
3/10/2021,16550,Put,605
3/10/2021,16600,Call,9.6
3/10/2021,16600,Put,655
3/10/2021,16650,Call,7.3
3/10/2021,16650,Put,705
3/10/2021,16700,Call,5.7
3/10/2021,16700,Put,750
3/10/2021,16800,Call,3.4
3/10/2021,16800,Put,850
3/10/2021,16900,Call,2.2
3/10/2021,16900,Put,950
3/10/2021,17000,Call,1.5
3/10/2021,17000,Put,1050
3/10/2021,17100,Call,0.9
3/10/2021,17100,Put,1150
3/10/2021,17200,Call,0.6
3/10/2021,17200,Put,1250
3/10/2021,17300,Call,0.3
3/10/2021,17300,Put,1350
3/10/2021,17400,Call,0.3
3/10/2021,17400,Put,1450
3/10/2021,17500,Call,0.2
3/10/2021,17500,Put,1550
3/10/2021,17600,Call,0.2
3/10/2021,17600,Put,1650
3/10/2021,17700,Call,0.1
3/10/2021,17700,Put,1750
3/10/2021,17800,Call,0.1
3/10/2021,17800,Put,1850
3/10/2021,17900,Call,0.1
3/10/2021,17900,Put,1950
3/17/2021,9200,Call,6720
3/17/2021,9200,Put,0.2
3/17/2021,9400,Call,6520
3/17/2021,9400,Put,0.2
3/17/2021,9600,Call,6320
3/17/2021,9600,Put,0.2
3/17/2021,9800,Call,6120
3/17/2021,9800,Put,0.2
3/17/2021,10000,Call,5920
3/17/2021,10000,Put,0.3
3/17/2021,10200,Call,5720
3/17/2021,10200,Put,0.6
3/17/2021,10400,Call,5520
3/17/2021,10400,Put,1
3/17/2021,10600,Call,5320
3/17/2021,10600,Put,1.1
3/17/2021,10800,Call,5120
3/17/2021,10800,Put,1.1
3/17/2021,11000,Call,4920
3/17/2021,11000,Put,1.2
3/17/2021,11200,Call,4720
3/17/2021,11200,Put,1.2
3/17/2021,11400,Call,4520
3/17/2021,11400,Put,1.3
3/17/2021,11600,Call,4320
3/17/2021,11600,Put,1.3
3/17/2021,11800,Call,4120
3/17/2021,11800,Put,1.4
3/17/2021,12000,Call,3920
3/17/2021,12000,Put,1.4
3/17/2021,12100,Call,3820
3/17/2021,12100,Put,1.4
3/17/2021,12200,Call,3720
3/17/2021,12200,Put,1.4
3/17/2021,12300,Call,3620
3/17/2021,12300,Put,1.4
3/17/2021,12400,Call,3520
3/17/2021,12400,Put,1.5
3/17/2021,12500,Call,3420
3/17/2021,12500,Put,1.8
3/17/2021,12600,Call,3320
3/17/2021,12600,Put,2
3/17/2021,12700,Call,3220
3/17/2021,12700,Put,2.2
3/17/2021,12800,Call,3120
3/17/2021,12800,Put,2.3
3/17/2021,12900,Call,3020
3/17/2021,12900,Put,2.5
3/17/2021,13000,Call,2920
3/17/2021,13000,Put,2.7
3/17/2021,13100,Call,2820
3/17/2021,13100,Put,2.9
3/17/2021,13200,Call,2720
3/17/2021,13200,Put,3
3/17/2021,13300,Call,2620
3/17/2021,13300,Put,3.1
3/17/2021,13400,Call,2530
3/17/2021,13400,Put,3.9
3/17/2021,13500,Call,2430
3/17/2021,13500,Put,4.9
3/17/2021,13600,Call,2330
3/17/2021,13600,Put,5.2
3/17/2021,13700,Call,2230
3/17/2021,13700,Put,5.6
3/17/2021,13800,Call,2130
3/17/2021,13800,Put,6.6
3/17/2021,13900,Call,2030
3/17/2021,13900,Put,7.1
3/17/2021,14000,Call,1930
3/17/2021,14000,Put,7.8
3/17/2021,14100,Call,1830
3/17/2021,14100,Put,9.9
3/17/2021,14200,Call,1730
3/17/2021,14200,Put,10
3/17/2021,14300,Call,1640
3/17/2021,14300,Put,13.5
3/17/2021,14400,Call,1540
3/17/2021,14400,Put,17
3/17/2021,14500,Call,1440
3/17/2021,14500,Put,20
3/17/2021,14600,Call,1350
3/17/2021,14600,Put,24.5
3/17/2021,14700,Call,1250
3/17/2021,14700,Put,31
3/17/2021,14800,Call,1150
3/17/2021,14800,Put,37.5
3/17/2021,14900,Call,1060
3/17/2021,14900,Put,45
3/17/2021,15000,Call,975
3/17/2021,15000,Put,55
