expiry,strike,type,close
2/3/2021,14000,Call,1420
2/3/2021,14000,Put,2.7
2/3/2021,14100,Call,1320
2/3/2021,14100,Put,3.3
2/3/2021,14200,Call,1220
2/3/2021,14200,Put,4.5
2/3/2021,14300,Call,1120
2/3/2021,14300,Put,6
2/3/2021,14400,Call,1030
2/3/2021,14400,Put,8.3
2/3/2021,14500,Call,930
2/3/2021,14500,Put,12.5
2/3/2021,14600,Call,835
2/3/2021,14600,Put,15
2/3/2021,14700,Call,740
2/3/2021,14700,Put,22
2/3/2021,14800,Call,655
2/3/2021,14800,Put,34
2/3/2021,14900,Call,555
2/3/2021,14900,Put,43
2/3/2021,15000,Call,472
2/3/2021,15000,Put,55
2/3/2021,15100,Call,393
2/3/2021,15100,Put,74
2/3/2021,15200,Call,317
2/3/2021,15200,Put,98
2/3/2021,15250,Call,280
2/3/2021,15250,Put,111
2/3/2021,15300,Call,243
2/3/2021,15300,Put,127
2/3/2021,15350,Call,212
2/3/2021,15350,Put,147
2/3/2021,15400,Call,181
2/3/2021,15400,Put,167
2/3/2021,15450,Call,152
2/3/2021,15450,Put,186
2/3/2021,15500,Call,128
2/3/2021,15500,Put,213
2/3/2021,15550,Call,107
2/3/2021,15550,Put,241
2/3/2021,15600,Call,86
2/3/2021,15600,Put,270
2/3/2021,15650,Call,67
2/3/2021,15650,Put,299
2/3/2021,15700,Call,52
2/3/2021,15700,Put,336
2/3/2021,15750,Call,38
2/3/2021,15750,Put,367
2/3/2021,15800,Call,30
2/3/2021,15800,Put,411
2/3/2021,15850,Call,21.5
2/3/2021,15850,Put,452
2/3/2021,15900,Call,15
2/3/2021,15900,Put,496
2/3/2021,15950,Call,11
2/3/2021,15950,Put,540
2/3/2021,16000,Call,8.2
2/3/2021,16000,Put,590
2/3/2021,16050,Call,5.9
2/3/2021,16050,Put,635
2/3/2021,16100,Call,4.6
2/3/2021,16100,Put,685
2/3/2021,16150,Call,3.7
2/3/2021,16150,Put,735
2/3/2021,16200,Call,3
2/3/2021,16200,Put,785
2/3/2021,16300,Call,2
2/3/2021,16300,Put,885
2/3/2021,16400,Call,1.6
2/3/2021,16400,Put,985
2/3/2021,16500,Call,1.1
2/3/2021,16500,Put,1080
2/3/2021,16600,Call,1.1
2/3/2021,16600,Put,1180
2/3/2021,16700,Call,0.7
2/3/2021,16700,Put,1280
2/3/2021,16800,Call,0.6
2/3/2021,16800,Put,1380
2/3/2021,16900,Call,0.6
2/3/2021,16900,Put,1480
2/3/2021,17000,Call,0.4
2/3/2021,17000,Put,1580
2/3/2021,17100,Call,0.4
2/3/2021,17100,Put,1680
2/3/2021,17200,Call,0.2
2/3/2021,17200,Put,1780
2/3/2021,17300,Call,0.2
2/3/2021,17300,Put,1880
2/17/2021,11600,Call,3780
2/17/2021,11600,Put,2.8
2/17/2021,11700,Call,3680
2/17/2021,11700,Put,3.1
2/17/2021,11800,Call,3580
2/17/2021,11800,Put,3.3
2/17/2021,11900,Call,3490
2/17/2021,11900,Put,3.6
2/17/2021,12000,Call,3390
2/17/2021,12000,Put,3.9
2/17/2021,12100,Call,3290
2/17/2021,12100,Put,4.2
2/17/2021,12200,Call,3190
2/17/2021,12200,Put,4.5
2/17/2021,12300,Call,3090
2/17/2021,12300,Put,4.8
2/17/2021,12400,Call,2990
2/17/2021,12400,Put,5
2/17/2021,12500,Call,2890
2/17/2021,12500,Put,6.2
2/17/2021,12600,Call,2790
2/17/2021,12600,Put,7
2/17/2021,12700,Call,2690
2/17/2021,12700,Put,7.4
2/17/2021,12800,Call,2590
2/17/2021,12800,Put,9.7
2/17/2021,12900,Call,2490
2/17/2021,12900,Put,10
2/17/2021,13000,Call,2390
2/17/2021,13000,Put,11
2/17/2021,13100,Call,2290
2/17/2021,13100,Put,13
2/17/2021,13200,Call,2200
2/17/2021,13200,Put,14.5
2/17/2021,13300,Call,2100
2/17/2021,13300,Put,17
2/17/2021,13400,Call,2000
2/17/2021,13400,Put,19
2/17/2021,13500,Call,1910
2/17/2021,13500,Put,23.5
2/17/2021,13600,Call,1810
2/17/2021,13600,Put,28
2/17/2021,13700,Call,1710
2/17/2021,13700,Put,31.5
2/17/2021,13800,Call,1620
2/17/2021,13800,Put,35.5
2/17/2021,13900,Call,1520
2/17/2021,13900,Put,40
2/17/2021,14000,Call,1430
2/17/2021,14000,Put,50
2/17/2021,14100,Call,1340
2/17/2021,14100,Put,56
2/17/2021,14200,Call,1250
2/17/2021,14200,Put,66
2/17/2021,14300,Call,1160
2/17/2021,14300,Put,76
2/17/2021,14400,Call,1070
2/17/2021,14400,Put,89
2/17/2021,14500,Call,985
2/17/2021,14500,Put,105
2/17/2021,14600,Call,895
2/17/2021,14600,Put,113
2/17/2021,14700,Call,815
2/17/2021,14700,Put,134
2/17/2021,14800,Call,735
2/17/2021,14800,Put,152
2/17/2021,14900,Call,655
2/17/2021,14900,Put,174
2/17/2021,15000,Call,580
2/17/2021,15000,Put,198
2/17/2021,15100,Call,510
2/17/2021,15100,Put,225
2/17/2021,15200,Call,442
2/17/2021,15200,Put,260
2/17/2021,15300,Call,378
2/17/2021,15300,Put,294
2/17/2021,15400,Call,318
2/17/2021,15400,Put,331
2/17/2021,15500,Call,261
2/17/2021,15500,Put,379
2/17/2021,15600,Call,215
2/17/2021,15600,Put,428
2/17/2021,15700,Call,175
2/17/2021,15700,Put,490
2/17/2021,15800,Call,138
2/17/2021,15800,Put,555
2/17/2021,15900,Call,110
2/17/2021,15900,Put,630
2/17/2021,16000,Call,83
2/17/2021,16000,Put,695
2/17/2021,16100,Call,64
2/17/2021,16100,Put,775
2/17/2021,16200,Call,49.5
2/17/2021,16200,Put,865
2/17/2021,16300,Call,37
2/17/2021,16300,Put,955
2/17/2021,16400,Call,28.5
2/17/2021,16400,Put,1050
2/17/2021,16500,Call,22
2/17/2021,16500,Put,1140
2/17/2021,16600,Call,17
2/17/2021,16600,Put,1230
2/17/2021,16700,Call,14
2/17/2021,16700,Put,1330
2/17/2021,16800,Call,11.5
2/17/2021,16800,Put,1430
2/17/2021,16900,Call,9.2
2/17/2021,16900,Put,1530
2/17/2021,17000,Call,8.3
2/17/2021,17000,Put,1630
2/17/2021,17100,Call,7.5
2/17/2021,17100,Put,1730
2/17/2021,17200,Call,6
2/17/2021,17200,Put,1820
2/17/2021,17300,Call,5.9
2/17/2021,17300,Put,1920
2/17/2021,17400,Call,4.9
2/17/2021,17400,Put,2020
2/17/2021,17500,Call,4.2
2/17/2021,17500,Put,2120
2/17/2021,17600,Call,3.8
2/17/2021,17600,Put,2220
2/17/2021,17700,Call,3.5
2/17/2021,17700,Put,2320
2/17/2021,17800,Call,3.2
2/17/2021,17800,Put,2420
2/17/2021,17900,Call,3
2/17/2021,17900,Put,2520
2/17/2021,18000,Call,2.6
2/17/2021,18000,Put,2620
2/17/2021,18100,Call,2.5
2/17/2021,18100,Put,2720
2/17/2021,18200,Call,2.3
2/17/2021,18200,Put,2820
2/17/2021,18300,Call,2.1
2/17/2021,18300,Put,2920
2/17/2021,18400,Call,2
2/17/2021,18400,Put,3020
2/17/2021,18500,Call,1.9
2/17/2021,18500,Put,3120
2/17/2021,18600,Call,1.8
2/17/2021,18600,Put,3220
3/17/2021,9200,Call,6120
3/17/2021,9200,Put,7.9
3/17/2021,9400,Call,5920
3/17/2021,9400,Put,8.5
