expiry,strike,type,close
3/24/2021,14500,Call,1560
3/24/2021,14500,Put,0.3
3/24/2021,14600,Call,1460
3/24/2021,14600,Put,0.7
3/24/2021,14700,Call,1360
3/24/2021,14700,Put,0.7
3/24/2021,14800,Call,1260
3/24/2021,14800,Put,0.9
3/24/2021,14900,Call,1160
3/24/2021,14900,Put,1.1
3/24/2021,15000,Call,1060
3/24/2021,15000,Put,1.4
3/24/2021,15100,Call,960
3/24/2021,15100,Put,1.6
3/24/2021,15200,Call,865
3/24/2021,15200,Put,2.4
3/24/2021,15300,Call,765
3/24/2021,15300,Put,3.4
3/24/2021,15400,Call,665
3/24/2021,15400,Put,5.1
3/24/2021,15500,Call,570
3/24/2021,15500,Put,8.1
3/24/2021,15600,Call,474
3/24/2021,15600,Put,14
3/24/2021,15700,Call,386
3/24/2021,15700,Put,21
3/24/2021,15750,Call,340
3/24/2021,15750,Put,27
3/24/2021,15800,Call,293
3/24/2021,15800,Put,34.5
3/24/2021,15850,Call,255
3/24/2021,15850,Put,43
3/24/2021,15900,Call,213
3/24/2021,15900,Put,56
3/24/2021,15950,Call,179
3/24/2021,15950,Put,68
3/24/2021,16000,Call,145
3/24/2021,16000,Put,86
3/24/2021,16050,Call,116
3/24/2021,16050,Put,107
3/24/2021,16100,Call,88
3/24/2021,16100,Put,130
3/24/2021,16150,Call,68
3/24/2021,16150,Put,158
3/24/2021,16200,Call,49
3/24/2021,16200,Put,192
3/24/2021,16250,Call,35
3/24/2021,16250,Put,225
3/24/2021,16300,Call,24
3/24/2021,16300,Put,265
3/24/2021,16350,Call,15.5
3/24/2021,16350,Put,305
3/24/2021,16400,Call,11
3/24/2021,16400,Put,350
3/24/2021,16450,Call,8
3/24/2021,16450,Put,395
3/24/2021,16500,Call,5
3/24/2021,16500,Put,445
3/24/2021,16550,Call,3.5
3/24/2021,16550,Put,495
3/24/2021,16600,Call,2.5
3/24/2021,16600,Put,540
3/24/2021,16650,Call,1.9
3/24/2021,16650,Put,590
3/24/2021,16700,Call,1.5
3/24/2021,16700,Put,640
3/24/2021,16750,Call,1.2
3/24/2021,16750,Put,690
3/24/2021,16800,Call,0.8
3/24/2021,16800,Put,740
3/24/2021,16900,Call,0.6
3/24/2021,16900,Put,840
3/24/2021,17000,Call,0.4
3/24/2021,17000,Put,940
3/24/2021,17100,Call,0.4
3/24/2021,17100,Put,1040
3/24/2021,17200,Call,0.2
3/24/2021,17200,Put,1140
3/24/2021,17300,Call,0.1
3/24/2021,17300,Put,1240
3/24/2021,17400,Call,0.1
3/24/2021,17400,Put,1340
3/24/2021,17500,Call,0.1
3/24/2021,17500,Put,1440
3/24/2021,17600,Call,0.1
3/24/2021,17600,Put,1540
3/24/2021,17700,Call,0.1
3/24/2021,17700,Put,1640
3/24/2021,17800,Call,0.1
3/24/2021,17800,Put,1740
3/24/2021,17900,Call,0.1
3/24/2021,17900,Put,1840
3/24/2021,18000,Call,0.1
3/24/2021,18000,Put,1940
4/21/2021,12800,Call,3220
4/21/2021,12800,Put,7.2
4/21/2021,12900,Call,3120
4/21/2021,12900,Put,7.4
4/21/2021,13000,Call,3020
4/21/2021,13000,Put,8.2
4/21/2021,13100,Call,2920
4/21/2021,13100,Put,9
4/21/2021,13200,Call,2820
4/21/2021,13200,Put,9.7
4/21/2021,13300,Call,2720
4/21/2021,13300,Put,10.5
4/21/2021,13400,Call,2620
4/21/2021,13400,Put,11
4/21/2021,13500,Call,2520
4/21/2021,13500,Put,12
4/21/2021,13600,Call,2420
4/21/2021,13600,Put,14
4/21/2021,13700,Call,2320
4/21/2021,13700,Put,14.5
4/21/2021,13800,Call,2220
4/21/2021,13800,Put,15.5
4/21/2021,13900,Call,2130
4/21/2021,13900,Put,16.5
4/21/2021,14000,Call,2030
4/21/2021,14000,Put,19.5
4/21/2021,14100,Call,1930
4/21/2021,14100,Put,22.5
4/21/2021,14200,Call,1830
4/21/2021,14200,Put,24.5
4/21/2021,14300,Call,1740
4/21/2021,14300,Put,29
4/21/2021,14400,Call,1640
4/21/2021,14400,Put,32.5
4/21/2021,14500,Call,1550
4/21/2021,14500,Put,36.5
4/21/2021,14600,Call,1450
4/21/2021,14600,Put,42.5
4/21/2021,14700,Call,1360
4/21/2021,14700,Put,49
4/21/2021,14800,Call,1270
4/21/2021,14800,Put,57
4/21/2021,14900,Call,1170
4/21/2021,14900,Put,63
4/21/2021,15000,Call,1080
4/21/2021,15000,Put,75
4/21/2021,15100,Call,1000
4/21/2021,15100,Put,85
4/21/2021,15200,Call,910
4/21/2021,15200,Put,99
4/21/2021,15300,Call,825
4/21/2021,15300,Put,114
4/21/2021,15400,Call,745
4/21/2021,15400,Put,131
4/21/2021,15500,Call,665
4/21/2021,15500,Put,151
4/21/2021,15600,Call,590
4/21/2021,15600,Put,175
4/21/2021,15700,Call,510
4/21/2021,15700,Put,202
4/21/2021,15800,Call,451
4/21/2021,15800,Put,237
4/21/2021,15900,Call,380
4/21/2021,15900,Put,273
4/21/2021,16000,Call,323
4/21/2021,16000,Put,313
4/21/2021,16100,Call,270
4/21/2021,16100,Put,358
4/21/2021,16200,Call,223
4/21/2021,16200,Put,413
4/21/2021,16300,Call,180
4/21/2021,16300,Put,467
4/21/2021,16400,Call,143
4/21/2021,16400,Put,535
4/21/2021,16500,Call,113
4/21/2021,16500,Put,600
4/21/2021,16600,Call,89
4/21/2021,16600,Put,680
4/21/2021,16700,Call,69
4/21/2021,16700,Put,755
4/21/2021,16800,Call,51
4/21/2021,16800,Put,840
4/21/2021,16900,Call,39.5
4/21/2021,16900,Put,930
4/21/2021,17000,Call,29.5
4/21/2021,17000,Put,1020
4/21/2021,17100,Call,22.5
4/21/2021,17100,Put,1110
4/21/2021,17200,Call,17.5
4/21/2021,17200,Put,1210
4/21/2021,17300,Call,13.5
4/21/2021,17300,Put,1300
4/21/2021,17400,Call,10.5
4/21/2021,17400,Put,1400
4/21/2021,17500,Call,8.7
4/21/2021,17500,Put,1500
4/21/2021,17600,Call,7
4/21/2021,17600,Put,1600
4/21/2021,17700,Call,5.8
4/21/2021,17700,Put,1700
4/21/2021,17800,Call,5
4/21/2021,17800,Put,1790
4/21/2021,17900,Call,4.1
4/21/2021,17900,Put,1890
4/21/2021,18000,Call,3.8
4/21/2021,18000,Put,1990
4/21/2021,18100,Call,3.5
4/21/2021,18100,Put,2090
4/21/2021,18200,Call,3.3
4/21/2021,18200,Put,2190
4/21/2021,18300,Call,2.8
4/21/2021,18300,Put,2290
4/21/2021,18400,Call,2.6
4/21/2021,18400,Put,2390
4/21/2021,18500,Call,2
4/21/2021,18500,Put,2490
4/21/2021,18600,Call,1.5
4/21/2021,18600,Put,2590
4/21/2021,18700,Call,1.5
4/21/2021,18700,Put,2690
4/21/2021,18800,Call,1.5
4/21/2021,18800,Put,2790
4/21/2021,18900,Call,1.5
4/21/2021,18900,Put,2890
4/21/2021,19000,Call,1.4
4/21/2021,19000,Put,2990
5/19/2021,13400,Call,2590
5/19/2021,13400,Put,38
5/19/2021,13500,Call,2500
5/19/2021,13500,Put,42
5/19/2021,13600,Call,2400
5/19/2021,13600,Put,47
5/19/2021,13700,Call,2300
5/19/2021,13700,Put,50
5/19/2021,13800,Call,2210
5/19/2021,13800,Put,52
5/19/2021,13900,Call,2110
